Gene	PRAS	log2PRAS	rank
PARP3	0	0	6767
PARP8	0	0	6767
PARP9	0	0	6767
PARS2	0	0	6767
PART1	0	0	6767
PARTICL	0	0	6767
PASK	0	0	6767
PAX3	0	0	6767
PAX7	0	0	6767
PAX8	0	0	6767
PAX8-AS1	0	0	6767
PBRM1	0	0	6767
PBX1	0	0	6767
PBXIP1	0	0	6767
PCARE	0	0	6767
PCAT4	0	0	6767
PCAT6	0	0	6767
PCBP1-AS1	0	0	6767
PCBP4	0	0	6767
PCCB	0	0	6767
PCDH10	0	0	6767
PCDH18	0	0	6767
PCDH7	0	0	6767
PCGEM1	0	0	6767
PCGF1	0	0	6767
PCNX2	0	0	6767
PCOLCE2	0	0	6767
PCP4L1	0	0	6767
PCSK1	0	0	6767
PCYOX1	0	0	6767
PCYT1A	0	0	6767
PDC	0	0	6767
PDCD1	0	0	6767
PDCD10	0	0	6767
PDCD6	0	0	6767
PDCD6IP	0	0	6767
PDCL2	0	0	6767
PDE11A	0	0	6767
PDE12	0	0	6767
PDE1A	0	0	6767
PDE4B	0	0	6767
PDE4D	0	0	6767
PDE4DIP	0	0	6767
PDE5A	0	0	6767
PDE6B	0	0	6767
PDE6D	0	0	6767
PDE8B	0	0	6767
PDGFC	0	0	6767
PDGFRA	0	0	6767
PDHA2	0	0	6767
PDIA5	0	0	6767
PDIK1L	0	0	6767
PDLIM3	0	0	6767
PDLIM4	0	0	6767
PDLIM5	0	0	6767
PDPN	0	0	6767
PDZD2	0	0	6767
PDZK1IP1	0	0	6767
PDZRN3	0	0	6767
PDZRN3-AS1	0	0	6767
PEA15	0	0	6767
PEAR1	0	0	6767
PECR	0	0	6767
PEF1	0	0	6767
PEF1-AS1	0	0	6767
PELI1	0	0	6767
PER2	0	0	6767
PER3	0	0	6767
PERM1	0	0	6767
PEX10	0	0	6767
PEX11B	0	0	6767
PEX13	0	0	6767
PEX14	0	0	6767
PEX19	0	0	6767
PEX5L	0	0	6767
PEX5L-AS1	0	0	6767
PEX5L-AS2	0	0	6767
PF4	0	0	6767
PF4V1	0	0	6767
PFDN2	0	0	6767
PFKFB2	0	0	6767
PFN2	0	0	6767
PFN4	0	0	6767
PGAP1	0	0	6767
PGBD2	0	0	6767
PGBD5	0	0	6767
PGD	0	0	6767
PGGT1B	0	0	6767
PGLYRP3	0	0	6767
PGLYRP4	0	0	6767
PGM1	0	0	6767
PGM2	0	0	6767
PGM5P4-AS1	0	0	6767
PHACTR4	0	0	6767
PHAX	0	0	6767
PHC2	0	0	6767
PHC3	0	0	6767
PHF13	0	0	6767
PHF7	0	0	6767
PHGDH	0	0	6767
PHLDA3	0	0	6767
PHLDB2	0	0	6767
PHOSPHO2	0	0	6767
PHOX2B	0	0	6767
PHTF1	0	0	6767
PI4K2B	0	0	6767
PI4KB	0	0	6767
PIAS3	0	0	6767
PID1	0	0	6767
PIFO	0	0	6767
PIGC	0	0	6767
PIGF	0	0	6767
PIGG	0	0	6767
PIGK	0	0	6767
PIGM	0	0	6767
PIGR	0	0	6767
PIGV	0	0	6767
PIGX	0	0	6767
PIGY	0	0	6767
PIGY-DT	0	0	6767
PIGZ	0	0	6767
PIK3C2B	0	0	6767
PIK3CA	0	0	6767
PIK3CB	0	0	6767
PIK3CD	0	0	6767
PIK3CD-AS1	0	0	6767
PIK3CD-AS2	0	0	6767
PIK3R1	0	0	6767
PIK3R3	0	0	6767
PIK3R4	0	0	6767
PIKFYVE	0	0	6767
PINK1	0	0	6767
PINK1-AS	0	0	6767
PIP5K1A	0	0	6767
PISRT1	0	0	6767
PITHD1	0	0	6767
PITX2	0	0	6767
PJA2	0	0	6767
PJVK	0	0	6767
PKD2	0	0	6767
PKDCC	0	0	6767
PKLR	0	0	6767
PKN2-AS1	0	0	6767
PKP1	0	0	6767
PKP4-AS1	0	0	6767
PLA1A	0	0	6767
PLA2G12A	0	0	6767
PLA2G2A	0	0	6767
PLA2G2C	0	0	6767
PLA2G2D	0	0	6767
PLA2G2E	0	0	6767
PLA2G2F	0	0	6767
PLA2G4A	0	0	6767
PLA2G5	0	0	6767
PLA2R1	0	0	6767
PLAAT1	0	0	6767
PLAC8	0	0	6767
PLB1	0	0	6767
PLCD1	0	0	6767
PLCD4	0	0	6767
PLCH1	0	0	6767
PLCH1-AS1	0	0	6767
PLCH1-AS2	0	0	6767
PLCH2	0	0	6767
PLCL1	0	0	6767
PLCL2	0	0	6767
PLCL2-AS1	0	0	6767
PLCXD2	0	0	6767
PLCXD2-AS1	0	0	6767
PLCXD3	0	0	6767
PLD1	0	0	6767
PLD5	0	0	6767
PLEK	0	0	6767
PLEKHA3	0	0	6767
PLEKHA6	0	0	6767
PLEKHB2	0	0	6767
PLEKHG4B	0	0	6767
PLEKHG5	0	0	6767
PLEKHH2	0	0	6767
PLEKHM2	0	0	6767
PLEKHM3	0	0	6767
PLEKHN1	0	0	6767
PLEKHO1	0	0	6767
PLGLB1	0	0	6767
PLGLB2	0	0	6767
PLK2	0	0	6767
PLK3	0	0	6767
PLK4	0	0	6767
PLPP1	0	0	6767
PLPP3	0	0	6767
PLPPR4	0	0	6767
PLPPR5	0	0	6767
PLRG1	0	0	6767
PLS1	0	0	6767
PLS1-AS1	0	0	6767
PLSCR1	0	0	6767
PLSCR2	0	0	6767
PLSCR4	0	0	6767
PLSCR5	0	0	6767
PLSCR5-AS1	0	0	6767
PLXNA1	0	0	6767
PLXNA2	0	0	6767
PLXND1	0	0	6767
PM20D1	0	0	6767
PMF1	0	0	6767
PMF1-BGLAP	0	0	6767
PMS1	0	0	6767
PMVK	0	0	6767
PNKD	0	0	6767
PNO1	0	0	6767
PNPT1	0	0	6767
PNRC2	0	0	6767
POC1A	0	0	6767
POC5	0	0	6767
PODN	0	0	6767
POGK	0	0	6767
POGLUT1	0	0	6767
POGZ	0	0	6767
POLE4	0	0	6767
POLK	0	0	6767
POLN	0	0	6767
POLQ	0	0	6767
POLR1B	0	0	6767
POLR2B	0	0	6767
POLR2D	0	0	6767
POLR2H	0	0	6767
POLR3C	0	0	6767
POLR3G	0	0	6767
POLR3GL	0	0	6767
POMC	0	0	6767
POMGNT1	0	0	6767
POMGNT2	0	0	6767
POPDC2	0	0	6767
POTEE	0	0	6767
POTEI	0	0	6767
POTEJ	0	0	6767
POU1F1	0	0	6767
POU2F1	0	0	6767
POU3F1	0	0	6767
POU3F3	0	0	6767
POU4F2	0	0	6767
POU5F2	0	0	6767
PP2D1	0	0	6767
PPA2	0	0	6767
PPARG	0	0	6767
PPARGC1A	0	0	6767
PPAT	0	0	6767
PPBP	0	0	6767
PPCS	0	0	6767
PPEF2	0	0	6767
PPFIA4	0	0	6767
PPIAL4A	0	0	6767
PPIAL4C	0	0	6767
PPIAL4D	0	0	6767
PPIAL4E	0	0	6767
PPIAL4F	0	0	6767
PPIAL4G	0	0	6767
PPIAL4H	0	0	6767
PPIC	0	0	6767
PPID	0	0	6767
PPIE	0	0	6767
PPIG	0	0	6767
PPIH	0	0	6767
PPIL3	0	0	6767
PPIP5K2	0	0	6767
PPM1B	0	0	6767
PPM1J	0	0	6767
PPM1K	0	0	6767
PPM1K-DT	0	0	6767
PPM1L	0	0	6767
PPM1M	0	0	6767
PPOX	0	0	6767
PPP1CB	0	0	6767
PPP1R12B	0	0	6767
PPP1R15B	0	0	6767
PPP1R1C	0	0	6767
PPP1R2	0	0	6767
PPP1R7	0	0	6767
PPP1R8	0	0	6767
PPP2R2C	0	0	6767
PPP2R3A	0	0	6767
PPP2R5A	0	0	6767
PPP3R1	0	0	6767
PPP4R3B	0	0	6767
PPT1	0	0	6767
PPWD1	0	0	6767
PRADC1	0	0	6767
PRAMEF1	0	0	6767
PRAMEF10	0	0	6767
PRAMEF11	0	0	6767
PRAMEF12	0	0	6767
PRAMEF13	0	0	6767
PRAMEF14	0	0	6767
PRAMEF15	0	0	6767
PRAMEF17	0	0	6767
PRAMEF18	0	0	6767
PRAMEF19	0	0	6767
PRAMEF2	0	0	6767
PRAMEF20	0	0	6767
PRAMEF25	0	0	6767
PRAMEF26	0	0	6767
PRAMEF27	0	0	6767
PRAMEF33	0	0	6767
PRAMEF4	0	0	6767
PRAMEF5	0	0	6767
PRAMEF6	0	0	6767
PRAMEF7	0	0	6767
PRAMEF8	0	0	6767
PRAMEF9	0	0	6767
PRCC	0	0	6767
PRDM16	0	0	6767
PRDM2	0	0	6767
PRDM5	0	0	6767
PRDM6	0	0	6767
PRDM8	0	0	6767
PRDM9	0	0	6767
PRDX6	0	0	6767
PREB	0	0	6767
PRELP	0	0	6767
PREPL	0	0	6767
PRG4	0	0	6767
PRICKLE2	0	0	6767
PRICKLE2-AS1	0	0	6767
PRICKLE2-AS2	0	0	6767
PRICKLE2-AS3	0	0	6767
PRICKLE2-DT	0	0	6767
PRIMPOL	0	0	6767
PRKAA1	0	0	6767
PRKAA2	0	0	6767
PRKAB2	0	0	6767
PRKACB	0	0	6767
PRKAG3	0	0	6767
PRKAR2A	0	0	6767
PRKAR2A-AS1	0	0	6767
PRKCD	0	0	6767
PRKCE	0	0	6767
PRKCI	0	0	6767
PRKCZ	0	0	6767
PRKCZ-AS1	0	0	6767
PRKD3	0	0	6767
PRKG2	0	0	6767
PRKRA	0	0	6767
PRLH	0	0	6767
PRLR	0	0	6767
PRMT6	0	0	6767
PRMT9	0	0	6767
PROK1	0	0	6767
PROK2	0	0	6767
PROKR1	0	0	6767
PROM1	0	0	6767
PROM2	0	0	6767
PROS1	0	0	6767
PROX1-AS1	0	0	6767
PRPF38A	0	0	6767
PRPF38B	0	0	6767
PRR16	0	0	6767
PRR20G	0	0	6767
PRR23A	0	0	6767
PRR23B	0	0	6767
PRR23C	0	0	6767
PRR27	0	0	6767
PRR30	0	0	6767
PRR9	0	0	6767
PRRC1	0	0	6767
PRRT3	0	0	6767
PRRT3-AS1	0	0	6767
PRRX1	0	0	6767
PRSS12	0	0	6767
PRSS38	0	0	6767
PRSS45P	0	0	6767
PRSS48	0	0	6767
PRSS50	0	0	6767
PRSS56	0	0	6767
PRUNE1	0	0	6767
PRXL2B	0	0	6767
PSAPL1	0	0	6767
PSD4	0	0	6767
PSEN2	0	0	6767
PSMA5	0	0	6767
PSMB2	0	0	6767
PSMB4	0	0	6767
PSMD14	0	0	6767
PSMD2	0	0	6767
PSMD4	0	0	6767
PSMD6-AS1	0	0	6767
PSMD6-AS2	0	0	6767
PSRC1	0	0	6767
PTAFR	0	0	6767
PTBP2	0	0	6767
PTCD2	0	0	6767
PTCH2	0	0	6767
PTGER3	0	0	6767
PTGER4	0	0	6767
PTGFR	0	0	6767
PTGFRN	0	0	6767
PTGS2	0	0	6767
PTH1R	0	0	6767
PTH2R	0	0	6767
PTP4A2	0	0	6767
PTPN13	0	0	6767
PTPN14	0	0	6767
PTPN18	0	0	6767
PTPN22	0	0	6767
PTPN23	0	0	6767
PTPN4	0	0	6767
PTPN7	0	0	6767
PTPRC	0	0	6767
PTPRG	0	0	6767
PTPRG-AS1	0	0	6767
PTPRN	0	0	6767
PTPRU	0	0	6767
PTRHD1	0	0	6767
PTTG2	0	0	6767
PTX3	0	0	6767
PURPL	0	0	6767
PUSL1	0	0	6767
PXDN	0	0	6767
PXK	0	0	6767
PXYLP1	0	0	6767
PYCR2	0	0	6767
PYDC2	0	0	6767
PYGO2	0	0	6767
PYHIN1	0	0	6767
PYURF	0	0	6767
QARS1	0	0	6767
QDPR	0	0	6767
QPCT	0	0	6767
QRFPR	0	0	6767
QSOX1	0	0	6767
QTRT2	0	0	6767
R3HDM1	0	0	6767
RAB10	0	0	6767
RAB11FIP5	0	0	6767
RAB13	0	0	6767
RAB1A	0	0	6767
RAB25	0	0	6767
RAB28	0	0	6767
RAB29	0	0	6767
RAB33B	0	0	6767
RAB3B	0	0	6767
RAB3C	0	0	6767
RAB3GAP2	0	0	6767
RAB42	0	0	6767
RAB43	0	0	6767
RAB4A	0	0	6767
RAB5A	0	0	6767
RAB6B	0	0	6767
RAB6C	0	0	6767
RAB6D	0	0	6767
RAB7A	0	0	6767
RAB7B	0	0	6767
RABGAP1L	0	0	6767
RABGAP1L-DT	0	0	6767
RABGAP1L-IT1	0	0	6767
RABGGTB	0	0	6767
RABIF	0	0	6767
RABL2A	0	0	6767
RABL3	0	0	6767
RAD1	0	0	6767
RAD17	0	0	6767
RAD18	0	0	6767
RAD50	0	0	6767
RAD51AP2	0	0	6767
RAD54L	0	0	6767
RAD54L2	0	0	6767
RAF1	0	0	6767
RAI14	0	0	6767
RALB	0	0	6767
RALGPS2	0	0	6767
RAMP1	0	0	6767
RANBP3L	0	0	6767
RAP1A	0	0	6767
RAP1GAP	0	0	6767
RAP1GDS1	0	0	6767
RAP2B	0	0	6767
RAPGEF4	0	0	6767
RAPGEF4-AS1	0	0	6767
RAPGEF6	0	0	6767
RAPH1	0	0	6767
RARB	0	0	6767
RARRES1	0	0	6767
RASA1	0	0	6767
RASA2	0	0	6767
RASA2-IT1	0	0	6767
RASAL2	0	0	6767
RASAL2-AS1	0	0	6767
RASGEF1B	0	0	6767
RASGRF2-AS1	0	0	6767
RASGRP3	0	0	6767
RASL11B	0	0	6767
RASSF1	0	0	6767
RASSF1-AS1	0	0	6767
RASSF5	0	0	6767
RASSF6	0	0	6767
RAVER2	0	0	6767
RBBP5	0	0	6767
RBKS	0	0	6767
RBM15-AS1	0	0	6767
RBM15B	0	0	6767
RBM34	0	0	6767
RBM43	0	0	6767
RBM44	0	0	6767
RBM45	0	0	6767
RBM46	0	0	6767
RBM47	0	0	6767
RBM5-AS1	0	0	6767
RBM8A	0	0	6767
RBMS1	0	0	6767
RBMS3	0	0	6767
RBMS3-AS1	0	0	6767
RBMS3-AS2	0	0	6767
RBMS3-AS3	0	0	6767
RBP1	0	0	6767
RBP2	0	0	6767
RBP7	0	0	6767
RBPJ	0	0	6767
RBSN	0	0	6767
RC3H1	0	0	6767
RC3H1-IT1	0	0	6767
RCAN3	0	0	6767
RCAN3AS	0	0	6767
RCC1	0	0	6767
RCC2	0	0	6767
RCC2-AS1	0	0	6767
RCHY1	0	0	6767
RCOR3	0	0	6767
RCSD1	0	0	6767
RD3	0	0	6767
RDH14	0	0	6767
REELD1	0	0	6767
REEP1	0	0	6767
REEP5	0	0	6767
REG1A	0	0	6767
REG1B	0	0	6767
REG3A	0	0	6767
REG3G	0	0	6767
REG4	0	0	6767
REL	0	0	6767
RELL1	0	0	6767
REN	0	0	6767
RER1	0	0	6767
RERE-AS1	0	0	6767
RESP18	0	0	6767
REST	0	0	6767
RETNLB	0	0	6767
RETREG1	0	0	6767
RETREG2	0	0	6767
RETSAT	0	0	6767
REV1	0	0	6767
RFC4	0	0	6767
RFESD	0	0	6767
RFT1	0	0	6767
RFTN1	0	0	6767
RFTN2	0	0	6767
RFX5	0	0	6767
RFX8	0	0	6767
RGL1	0	0	6767
RGMB	0	0	6767
RGMB-AS1	0	0	6767
RGPD3	0	0	6767
RGPD4	0	0	6767
RGPD4-AS1	0	0	6767
RGS1	0	0	6767
RGS12	0	0	6767
RGS13	0	0	6767
RGS16	0	0	6767
RGS18	0	0	6767
RGS2	0	0	6767
RGS21	0	0	6767
RGS4	0	0	6767
RGS5	0	0	6767
RGS7	0	0	6767
RGS7BP	0	0	6767
RGS8	0	0	6767
RGSL1	0	0	6767
RHBDD1	0	0	6767
RHBDL2	0	0	6767
RHCE	0	0	6767
RHD	0	0	6767
RHEX	0	0	6767
RHO	0	0	6767
RHOA	0	0	6767
RHOA-IT1	0	0	6767
RHOBTB3	0	0	6767
RHOC	0	0	6767
RHOH	0	0	6767
RHOQ	0	0	6767
RHOU	0	0	6767
RICTOR	0	0	6767
RIIAD1	0	0	6767
RIMKLA	0	0	6767
RIMS3	0	0	6767
RIOK2	0	0	6767
RIOX2	0	0	6767
RIT1	0	0	6767
RLF	0	0	6767
RMDN2	0	0	6767
RMDN2-AS1	0	0	6767
RMND5A	0	0	6767
RN7SKP102	0	0	6767
RN7SKP103	0	0	6767
RN7SKP105	0	0	6767
RN7SKP112	0	0	6767
RN7SKP113	0	0	6767
RN7SKP117	0	0	6767
RN7SKP119	0	0	6767
RN7SKP12	0	0	6767
RN7SKP122	0	0	6767
RN7SKP123	0	0	6767
RN7SKP124	0	0	6767
RN7SKP126	0	0	6767
RN7SKP13	0	0	6767
RN7SKP133	0	0	6767
RN7SKP136	0	0	6767
RN7SKP137	0	0	6767
RN7SKP141	0	0	6767
RN7SKP144	0	0	6767
RN7SKP152	0	0	6767
RN7SKP154	0	0	6767
RN7SKP156	0	0	6767
RN7SKP157	0	0	6767
RN7SKP16	0	0	6767
RN7SKP160	0	0	6767
RN7SKP164	0	0	6767
RN7SKP165	0	0	6767
RN7SKP168	0	0	6767
RN7SKP170	0	0	6767
RN7SKP177	0	0	6767
RN7SKP178	0	0	6767
RN7SKP179	0	0	6767
RN7SKP188	0	0	6767
RN7SKP19	0	0	6767
RN7SKP195	0	0	6767
RN7SKP199	0	0	6767
RN7SKP200	0	0	6767
RN7SKP207	0	0	6767
RN7SKP208	0	0	6767
RN7SKP212	0	0	6767
RN7SKP213	0	0	6767
RN7SKP222	0	0	6767
RN7SKP224	0	0	6767
RN7SKP227	0	0	6767
RN7SKP229	0	0	6767
RN7SKP234	0	0	6767
RN7SKP235	0	0	6767
RN7SKP237	0	0	6767
RN7SKP244	0	0	6767
RN7SKP247	0	0	6767
RN7SKP248	0	0	6767
RN7SKP25	0	0	6767
RN7SKP251	0	0	6767
RN7SKP253	0	0	6767
RN7SKP260	0	0	6767
RN7SKP265	0	0	6767
RN7SKP269	0	0	6767
RN7SKP27	0	0	6767
RN7SKP270	0	0	6767
RN7SKP272	0	0	6767
RN7SKP275	0	0	6767
RN7SKP276	0	0	6767
RN7SKP28	0	0	6767
RN7SKP281	0	0	6767
RN7SKP283	0	0	6767
RN7SKP284	0	0	6767
RN7SKP285	0	0	6767
RN7SKP286	0	0	6767
RN7SKP291	0	0	6767
RN7SKP292	0	0	6767
RN7SKP295	0	0	6767
RN7SKP296	0	0	6767
RN7SKP298	0	0	6767
RN7SKP30	0	0	6767
RN7SKP34	0	0	6767
RN7SKP35	0	0	6767
RN7SKP36	0	0	6767
RN7SKP38	0	0	6767
RN7SKP40	0	0	6767
RN7SKP42	0	0	6767
RN7SKP43	0	0	6767
RN7SKP45	0	0	6767
RN7SKP46	0	0	6767
RN7SKP48	0	0	6767
RN7SKP49	0	0	6767
RN7SKP52	0	0	6767
RN7SKP55	0	0	6767
RN7SKP57	0	0	6767
RN7SKP58	0	0	6767
RN7SKP61	0	0	6767
RN7SKP62	0	0	6767
RN7SKP66	0	0	6767
RN7SKP67	0	0	6767
RN7SKP68	0	0	6767
RN7SKP73	0	0	6767
RN7SKP82	0	0	6767
RN7SKP83	0	0	6767
RN7SKP88	0	0	6767
RN7SKP89	0	0	6767
RN7SKP91	0	0	6767
RN7SKP93	0	0	6767
RN7SKP96	0	0	6767
RN7SKP98	0	0	6767
RN7SL101P	0	0	6767
RN7SL104P	0	0	6767
RN7SL110P	0	0	6767
RN7SL111P	0	0	6767
RN7SL113P	0	0	6767
RN7SL117P	0	0	6767
RN7SL120P	0	0	6767
RN7SL122P	0	0	6767
RN7SL124P	0	0	6767
RN7SL126P	0	0	6767
RN7SL127P	0	0	6767
RN7SL130P	0	0	6767
RN7SL131P	0	0	6767
RN7SL140P	0	0	6767
RN7SL141P	0	0	6767
RN7SL145P	0	0	6767
RN7SL147P	0	0	6767
RN7SL148P	0	0	6767
RN7SL152P	0	0	6767
RN7SL153P	0	0	6767
RN7SL160P	0	0	6767
RN7SL165P	0	0	6767
RN7SL169P	0	0	6767
RN7SL16P	0	0	6767
RN7SL172P	0	0	6767
RN7SL174P	0	0	6767
RN7SL180P	0	0	6767
RN7SL182P	0	0	6767
RN7SL184P	0	0	6767
RN7SL186P	0	0	6767
RN7SL18P	0	0	6767
RN7SL193P	0	0	6767
RN7SL201P	0	0	6767
RN7SL204P	0	0	6767
RN7SL205P	0	0	6767
RN7SL208P	0	0	6767
RN7SL210P	0	0	6767
RN7SL211P	0	0	6767
RN7SL215P	0	0	6767
RN7SL216P	0	0	6767
RN7SL217P	0	0	6767
RN7SL218P	0	0	6767
RN7SL229P	0	0	6767
RN7SL230P	0	0	6767
RN7SL242P	0	0	6767
RN7SL251P	0	0	6767
RN7SL253P	0	0	6767
RN7SL254P	0	0	6767
RN7SL255P	0	0	6767
RN7SL261P	0	0	6767
RN7SL267P	0	0	6767
RN7SL269P	0	0	6767
RN7SL271P	0	0	6767
RN7SL275P	0	0	6767
RN7SL277P	0	0	6767
RN7SL283P	0	0	6767
RN7SL28P	0	0	6767
RN7SL290P	0	0	6767
RN7SL294P	0	0	6767
RN7SL296P	0	0	6767
RN7SL297P	0	0	6767
RN7SL299P	0	0	6767
RN7SL300P	0	0	6767
RN7SL304P	0	0	6767
RN7SL311P	0	0	6767
RN7SL313P	0	0	6767
RN7SL321P	0	0	6767
RN7SL326P	0	0	6767
RN7SL32P	0	0	6767
RN7SL333P	0	0	6767
RN7SL335P	0	0	6767
RN7SL341P	0	0	6767
RN7SL344P	0	0	6767
RN7SL357P	0	0	6767
RN7SL359P	0	0	6767
RN7SL361P	0	0	6767
RN7SL36P	0	0	6767
RN7SL370P	0	0	6767
RN7SL371P	0	0	6767
RN7SL372P	0	0	6767
RN7SL378P	0	0	6767
RN7SL37P	0	0	6767
RN7SL382P	0	0	6767
RN7SL383P	0	0	6767
RN7SL386P	0	0	6767
RN7SL392P	0	0	6767
RN7SL393P	0	0	6767
RN7SL397P	0	0	6767
RN7SL40P	0	0	6767
RN7SL411P	0	0	6767
RN7SL414P	0	0	6767
RN7SL418P	0	0	6767
RN7SL419P	0	0	6767
RN7SL420P	0	0	6767
RN7SL423P	0	0	6767
RN7SL424P	0	0	6767
RN7SL431P	0	0	6767
RN7SL432P	0	0	6767
RN7SL434P	0	0	6767
RN7SL440P	0	0	6767
RN7SL444P	0	0	6767
RN7SL446P	0	0	6767
RN7SL447P	0	0	6767
RN7SL44P	0	0	6767
RN7SL451P	0	0	6767
RN7SL455P	0	0	6767
RN7SL464P	0	0	6767
RN7SL466P	0	0	6767
RN7SL468P	0	0	6767
RN7SL470P	0	0	6767
RN7SL473P	0	0	6767
RN7SL475P	0	0	6767
RN7SL479P	0	0	6767
RN7SL480P	0	0	6767
RN7SL482P	0	0	6767
RN7SL488P	0	0	6767
RN7SL492P	0	0	6767
RN7SL499P	0	0	6767
RN7SL4P	0	0	6767
RN7SL503P	0	0	6767
RN7SL504P	0	0	6767
RN7SL516P	0	0	6767
RN7SL517P	0	0	6767
RN7SL51P	0	0	6767
RN7SL531P	0	0	6767
RN7SL538P	0	0	6767
RN7SL552P	0	0	6767
RN7SL553P	0	0	6767
RN7SL558P	0	0	6767
RN7SL559P	0	0	6767
RN7SL55P	0	0	6767
RN7SL567P	0	0	6767
RN7SL574P	0	0	6767
RN7SL575P	0	0	6767
RN7SL582P	0	0	6767
RN7SL583P	0	0	6767
RN7SL589P	0	0	6767
RN7SL58P	0	0	6767
RN7SL600P	0	0	6767
RN7SL602P	0	0	6767
RN7SL604P	0	0	6767
RN7SL610P	0	0	6767
RN7SL612P	0	0	6767
RN7SL614P	0	0	6767
RN7SL616P	0	0	6767
RN7SL629P	0	0	6767
RN7SL62P	0	0	6767
RN7SL632P	0	0	6767
RN7SL635P	0	0	6767
RN7SL647P	0	0	6767
RN7SL649P	0	0	6767
RN7SL653P	0	0	6767
RN7SL654P	0	0	6767
RN7SL657P	0	0	6767
RN7SL65P	0	0	6767
RN7SL664P	0	0	6767
RN7SL668P	0	0	6767
RN7SL66P	0	0	6767
RN7SL670P	0	0	6767
RN7SL679P	0	0	6767
RN7SL681P	0	0	6767
RN7SL689P	0	0	6767
RN7SL691P	0	0	6767
RN7SL692P	0	0	6767
RN7SL698P	0	0	6767
RN7SL703P	0	0	6767
RN7SL711P	0	0	6767
RN7SL713P	0	0	6767
RN7SL715P	0	0	6767
RN7SL717P	0	0	6767
RN7SL724P	0	0	6767
RN7SL728P	0	0	6767
RN7SL731P	0	0	6767
RN7SL738P	0	0	6767
RN7SL73P	0	0	6767
RN7SL751P	0	0	6767
RN7SL752P	0	0	6767
RN7SL753P	0	0	6767
RN7SL762P	0	0	6767
RN7SL764P	0	0	6767
RN7SL767P	0	0	6767
RN7SL776P	0	0	6767
RN7SL782P	0	0	6767
RN7SL788P	0	0	6767
RN7SL801P	0	0	6767
RN7SL802P	0	0	6767
RN7SL807P	0	0	6767
RN7SL808P	0	0	6767
RN7SL813P	0	0	6767
RN7SL814P	0	0	6767
RN7SL815P	0	0	6767
RN7SL817P	0	0	6767
RN7SL820P	0	0	6767
RN7SL822P	0	0	6767
RN7SL824P	0	0	6767
RN7SL831P	0	0	6767
RN7SL832P	0	0	6767
RN7SL834P	0	0	6767
RN7SL837P	0	0	6767
RN7SL854P	0	0	6767
RN7SL856P	0	0	6767
RN7SL861P	0	0	6767
RN7SL863P	0	0	6767
RN7SL870P	0	0	6767
RN7SL89P	0	0	6767
RN7SL96P	0	0	6767
RNA5S1	0	0	6767
RNA5S10	0	0	6767
RNA5S11	0	0	6767
RNA5S12	0	0	6767
RNA5S13	0	0	6767
RNA5S14	0	0	6767
RNA5S15	0	0	6767
RNA5S16	0	0	6767
RNA5S17	0	0	6767
RNA5S2	0	0	6767
RNA5S3	0	0	6767
RNA5S4	0	0	6767
RNA5S5	0	0	6767
RNA5S6	0	0	6767
RNA5S7	0	0	6767
RNA5S8	0	0	6767
RNA5S9	0	0	6767
RNA5SP150	0	0	6767
RNA5SP172	0	0	6767
RNA5SP527	0	0	6767
RNA5SP529	0	0	6767
RNA5SP533	0	0	6767
RNA5SP534	0	0	6767
RNA5SP536	0	0	6767
RNA5SP71	0	0	6767
RNA5SP85	0	0	6767
RNASEH1	0	0	6767
RNASEH1-AS1	0	0	6767
RNASEL	0	0	6767
RND3	0	0	6767
RNF103	0	0	6767
RNF103-CHMP3	0	0	6767
RNF11	0	0	6767
RNF115	0	0	6767
RNF123	0	0	6767
RNF13	0	0	6767
RNF144A	0	0	6767
RNF144A-AS1	0	0	6767
RNF150	0	0	6767
RNF175	0	0	6767
RNF180	0	0	6767
RNF181	0	0	6767
RNF186	0	0	6767
RNF187	0	0	6767
RNF19B	0	0	6767
RNF2	0	0	6767
RNF207	0	0	6767
RNF212	0	0	6767
RNF220	0	0	6767
RNF223	0	0	6767
RNF25	0	0	6767
RNF4	0	0	6767
RNF7	0	0	6767
RNPC3	0	0	6767
RNPEP	0	0	6767
RNPEPL1	0	0	6767
RNU1-100P	0	0	6767
RNU1-114P	0	0	6767
RNU1-129P	0	0	6767
RNU1-130P	0	0	6767
RNU1-132P	0	0	6767
RNU1-133P	0	0	6767
RNU1-138P	0	0	6767
RNU1-140P	0	0	6767
RNU1-141P	0	0	6767
RNU1-143P	0	0	6767
RNU1-150P	0	0	6767
RNU1-151P	0	0	6767
RNU1-153P	0	0	6767
RNU1-154P	0	0	6767
RNU1-155P	0	0	6767
RNU1-20P	0	0	6767
RNU1-30P	0	0	6767
RNU1-31P	0	0	6767
RNU1-32P	0	0	6767
RNU1-36P	0	0	6767
RNU1-38P	0	0	6767
RNU1-43P	0	0	6767
RNU1-44P	0	0	6767
RNU1-45P	0	0	6767
RNU1-49P	0	0	6767
RNU1-51P	0	0	6767
RNU1-5P	0	0	6767
RNU1-62P	0	0	6767
RNU1-63P	0	0	6767
RNU1-68P	0	0	6767
RNU1-6P	0	0	6767
RNU1-70P	0	0	6767
RNU1-73P	0	0	6767
RNU1-74P	0	0	6767
RNU1-75P	0	0	6767
RNU1-76P	0	0	6767
RNU1-7P	0	0	6767
RNU1-89P	0	0	6767
RNU1-8P	0	0	6767
